x,y,lon,lat,NO2,O3,PM10,PM25,SO2
12,26,113.935,22.3992,0,7.049199238,0,0,1.601934051
13,26,113.945,22.3993,0,0,0,0,0
14,26,113.955,22.3993,0,28.93149912,0,0,0.425014013
15,26,113.965,22.3993,12.06533313,24.85689464,0,0,1.526500633
16,26,113.975,22.3993,6.396281466,1.393421005,0,0,0.963292503
17,26,113.985,22.3993,0,32.19633872,0,0,0.682113589
18,26,113.995,22.3993,0,35.81335424,0,0,1.748319699
19,26,114.005,22.3993,0,35.34354345,0,0,0.632565227
20,26,114.015,22.3993,0,10.72316974,0,0,2.128161175
21,26,114.025,22.3993,0,26.68763675,3.091404192,0,2.667885906
22,26,114.035,22.3993,0,25.32235299,0,0,2.77552865
23,26,114.045,22.3993,0,25.62142529,0,0,0.909782435
24,26,114.055,22.3993,5.803547491,10.58593549,0,0,1.395088133
25,26,114.064,22.3992,0,29.90203293,0,0,0
26,26,114.074,22.3992,0,19.6536885,0,5.725254307,0.317779153
27,26,114.084,22.3992,0,0,0,0,0
28,26,114.094,22.3992,0,25.77515069,0,0,0
29,26,114.104,22.3992,0,31.62903175,0,0.596661767,0
30,26,114.114,22.3992,0,35.94931835,0,0,0
31,26,114.124,22.3992,0,23.26936608,0,0,0
32,26,114.134,22.3992,0,30.48312426,0,0,0
33,26,114.144,22.3992,0,31.12273372,0,0,0.596871872
34,26,114.154,22.3992,0,37.36566282,0,0,0
35,26,114.164,22.3992,0,31.00882732,0,0,0.007780594
36,26,114.174,22.3991,0,23.29773377,0,0.797505666,0.832628351
37,26,114.184,22.3991,0,13.06431869,0,0.493309833,0.066262162
38,26,114.193,22.3991,1.06551731,17.19321401,2.418893577,0.178186051,0
39,26,114.203,22.3991,12.62744657,29.94568949,4.647468905,6.548802971,0.32756724
40,26,114.213,22.3991,0,12.08077147,0,4.681211107,0.304387992
41,26,114.223,22.3991,0,23.08474715,0,0.206878867,0.238986184
42,26,114.233,22.3991,0,33.93266806,0,0,0
43,26,114.243,22.399,0,30.97812289,0,0,0
44,26,114.253,22.399,0,35.09927532,0,0,0
45,26,114.263,22.399,0,44.72828999,0,0,0
46,26,114.273,22.399,0,36.4860537,0,0,0
47,26,114.283,22.399,0,46.6130486,0,1.592992056,0.116602181
48,26,114.293,22.3989,0,48.40543644,0,0,0.180349828
49,26,114.303,22.3989,0,41.98482028,0,0,0
50,26,114.313,22.3989,0,41.33403107,0,0,0.998966846
51,26,114.322,22.3989,0,47.67106584,0,0,0
52,26,114.332,22.3988,0,27.34482643,0,0,0
53,26,114.342,22.3988,0,25.85266661,0,0,0
54,26,114.352,22.3988,0,50.05681286,0,0,0
55,26,114.362,22.3988,0,43.23834837,0,0,0
56,26,114.372,22.3987,0,24.3781152,0,0,0
57,26,114.382,22.3987,0,40.97550226,0,0,1.41842104
58,26,114.392,22.3987,0,32.36636451,0,0,0.922480498
59,26,114.402,22.3986,0,0,0,0,0
60,26,114.412,22.3986,0,0,0,0,0
61,26,114.422,22.3986,0,0,0,0,0
62,26,114.432,22.3986,0,0,0,0,0
63,26,114.442,22.3985,0,0,0,0,0
0,27,113.816,22.4083,0,0,0,0,0
1,27,113.826,22.4083,0,0,0,0,0
2,27,113.836,22.4083,0,0,0,0,0
3,27,113.846,22.4083,0,0,0,0,0
4,27,113.856,22.4083,0,0,0,0,0
5,27,113.866,22.4084,0,0,0,0,0
6,27,113.876,22.4084,0,0,0,0,0
7,27,113.886,22.4084,0,0,0,0,0
8,27,113.896,22.4084,0,0,0,0,0
9,27,113.906,22.4084,10.79911224,5.498217406,0,6.315714362,4.799320785
10,27,113.916,22.4084,3.349668321,20.49725296,0,0,2.167282958
11,27,113.926,22.4084,6.949504381,11.17173424,0,0,1.306545899
12,27,113.935,22.4084,0,15.06458844,0,0,0.366312732
13,27,113.945,22.4084,0,21.65588107,0,0,0.066309039
14,27,113.955,22.4084,3.068420459,23.35011762,2.034195129,1.759716729,0.562655654
15,27,113.965,22.4084,3.907005482,9.215882512,0,2.665738534,1.508952876
16,27,113.975,22.4084,3.179235224,19.05199877,0,4.055886293,1.183449386
17,27,113.985,22.4084,4.208615265,24.92269689,0,0,0.358697359
18,27,113.995,22.4084,0,23.73954561,0,1.324208821,0.278222189
19,27,114.005,22.4084,0,24.84025523,0,4.653850696,0.115404669
20,27,114.015,22.4084,0,20.99754546,0,1.443830205,0
21,27,114.025,22.4084,0,13.67892145,0,0,2.154475131
22,27,114.035,22.4084,0,24.29431031,0,0,1.726015204
23,27,114.045,22.4084,0,14.62962878,0,0,1.348525064
24,27,114.055,22.4084,0,21.47435732,0,0,0
25,27,114.064,22.4084,0,14.60677086,0,0,0
26,27,114.074,22.4084,0,37.53672891,0,0,0.65097289
27,27,114.084,22.4084,0,30.54614403,0,2.377088437,0
28,27,114.094,22.4084,0,36.25697246,0,1.446165753,0.727929881
29,27,114.104,22.4084,0,38.15954488,0,0,0
30,27,114.114,22.4084,0,42.55485142,0,0,0
31,27,114.124,22.4084,0,29.61363399,0,0,0
32,27,114.134,22.4084,0,30.95739879,0,0,0
33,27,114.144,22.4083,0,42.60829666,0,0,0
34,27,114.154,22.4083,0,35.32711374,0,0,0
35,27,114.164,22.4083,0,26.74432385,0,0,0
36,27,114.174,22.4083,0,29.25509121,0,0,0
37,27,114.184,22.4083,0,24.39002777,0,0,0
38,27,114.193,22.4083,0,13.49591779,0,0,0
39,27,114.203,22.4083,4.524550052,14.66934985,0.285611622,4.789859808,0.009038337
40,27,114.213,22.4083,2.880393549,15.59775745,2.92329684,2.871158683,1.05060075
41,27,114.223,22.4082,0,23.83864976,0,0,0
42,27,114.233,22.4082,0,26.8223943,0,0,0.24601812
43,27,114.243,22.4082,0,43.81067819,0,0,0
44,27,114.253,22.4082,0,30.79276841,0,0,0
45,27,114.263,22.4082,0,39.9886946,0,0,0
46,27,114.273,22.4082,0,38.03053995,0,0,0
47,27,114.283,22.4081,0,34.4290298,0,0,0.343195407
48,27,114.293,22.4081,0,38.17870751,0,0,0
49,27,114.303,22.4081,0,40.75465387,0,0,0
50,27,114.313,22.4081,0,23.61201995,0,0,0
51,27,114.323,22.408,0,37.61000068,0,0,0
52,27,114.332,22.408,0,32.88555162,0,0,0
53,27,114.342,22.408,0,41.43768458,0,0,0
54,27,114.352,22.408,0,34.60346317,0,0,0
55,27,114.362,22.4079,0,21.35720069,0,0,0
56,27,114.372,22.4079,0,27.42609037,0,0,0.286133786
57,27,114.382,22.4079,0,38.18438322,0,0,1.229692153
58,27,114.392,22.4078,0,35.37977841,0,0,0
59,27,114.402,22.4078,0,0,0,0,0
60,27,114.412,22.4078,0,0,0,0,0
61,27,114.422,22.4078,0,0,0,0,0
62,27,114.432,22.4077,0,0,0,0,0
63,27,114.442,22.4077,0,0,0,0,0
0,28,113.816,22.4175,0,0,0,0,0
1,28,113.826,22.4175,0,0,0,0,0
2,28,113.836,22.4175,0,0,0,0,0
3,28,113.846,22.4175,0,0,0,0,0
4,28,113.856,22.4175,0,0,0,0,0
5,28,113.866,22.4175,0,0,0,0,0
6,28,113.876,22.4175,0,0,0,0,0
7,28,113.886,22.4176,0,0,0,0,0
8,28,113.896,22.4176,0,0,0,0,0
9,28,113.906,22.4176,0,0,0,0,0
10,28,113.916,22.4176,6.305563739,2.223174957,0,0,2.83142258
11,28,113.926,22.4176,4.576635354,9.258732083,2.290572402,0.185776884,2.484814664
12,28,113.935,22.4176,2.703942564,11.9849011,11.37275027,0,2.904071255
13,28,113.945,22.4176,10.53090518,11.51052807,0,0,1.764052679
14,28,113.955,22.4176,0,18.64743145,0,0,2.160506516
15,28,113.965,22.4176,14.34212633,20.59198197,0,0,0.562612075
16,28,113.975,22.4176,0,16.84454669,0,0,0.476122112
17,28,113.985,22.4176,0,28.64009321,0.193009541,0,0.505823841
18,28,113.995,22.4176,2.614370602,21.27394857,0.351571764,0,0
19,28,114.005,22.4176,0,24.36815944,0,0,1.315052697
20,28,114.015,22.4176,0,10.84900952,0,0,2.244076056
21,28,114.025,22.4176,0,9.817454775,0,9.907320406,1.949032799
22,28,114.035,22.4176,0,8.824614952,0,0,1.802213474
23,28,114.045,22.4176,0,28.13728482,0.984435781,5.363094796,1.726123032
24,28,114.055,22.4176,0,22.66753496,0,0,0.782369742
25,28,114.065,22.4176,0,16.82036521,0,0,1.902182728
26,28,114.074,22.4176,0,17.87125538,0,1.58336216,0.07166355
27,28,114.084,22.4176,0,17.85277169,0,0,0
28,28,114.094,22.4176,0,22.86454154,0,0,0.232070509
29,28,114.104,22.4176,0,34.61613102,0,0,0
30,28,114.114,22.4176,0,28.65731031,0,0,0
31,28,114.124,22.4175,0,46.15476683,0,0,0
32,28,114.134,22.4175,0,38.84761445,0,0,0
33,28,114.144,22.4175,0,35.9262251,0,0,0
34,28,114.154,22.4175,0,27.72453854,0,0,0
35,28,114.164,22.4175,0,31.49395304,0,0,0
36,28,114.174,22.4175,0,39.92804134,0,0,0
37,28,114.184,22.4175,0,28.45486642,0,0,0
38,28,114.194,22.4175,0,22.52545042,0,0,0.059898305
39,28,114.203,22.4175,0,19.33256077,0,0,0
40,28,114.213,22.4174,0,12.62977782,0,3.070778817,0.353737442
41,28,114.223,22.4174,0,18.60184906,0,0,0.943205392
42,28,114.233,22.4174,0,16.53422564,0,0,0
43,28,114.243,22.4174,0,40.85832711,0,0,0.252230831
44,28,114.253,22.4174,0,42.00013191,0,0,0
45,28,114.263,22.4173,0,38.61345722,0,0,0
46,28,114.273,22.4173,0,36.33249624,0,0,0.200621724
47,28,114.283,22.4173,0,30.01039341,0,0,1.031321158
48,28,114.293,22.4173,0,18.71368755,0,0,0.18579263
49,28,114.303,22.4173,0,33.19175766,0,0,0
50,28,114.313,22.4172,0,42.22122865,0,0,0
51,28,114.323,22.4172,0,36.18400623,0,0,0
52,28,114.332,22.4172,0,43.16400514,0,0,0
53,28,114.342,22.4172,0,44.92885366,0,0,0
54,28,114.352,22.4171,0,40.02739317,0,2.840376931,0.280618051
55,28,114.362,22.4171,0,47.9380019,0,0,0
56,28,114.372,22.4171,0,19.02521603,0,0,0
57,28,114.382,22.4171,0,43.83957143,0,0,0.742439975
58,28,114.392,22.417,0,19.37264409,0,0,2.323686052
59,28,114.402,22.417,0,0,0,0,0
60,28,114.412,22.417,0,0,0,0,0
61,28,114.422,22.4169,0,0,0,0,0
62,28,114.432,22.4169,0,0,0,0,0
63,28,114.442,22.4169,0,0,0,0,0
0,29,113.816,22.4267,0,0,0,0,0
1,29,113.826,22.4267,0,0,0,0,0
2,29,113.836,22.4267,0,0,0,0,0
3,29,113.846,22.4267,0,0,0,0,0
4,29,113.856,22.4267,0,0,0,0,0
5,29,113.866,22.4267,0,0,0,0,0
6,29,113.876,22.4267,0,0,0,0,0
7,29,113.886,22.4267,0,0,0,0,0
8,29,113.896,22.4267,0,0,0,0,0
9,29,113.906,22.4267,0,0,0,0,0
10,29,113.916,22.4268,0,0,0,0,1.938448714
11,29,113.926,22.4268,0.711265389,6.885492947,1.038053783,0,2.145323456
12,29,113.935,22.4268,0,12.72255103,0,0.024607072,2.217711891
13,29,113.945,22.4268,11.72445401,7.49612001,0,0,0.282164832
14,29,113.955,22.4268,0,25.14577507,0,0,0.966497253
15,29,113.965,22.4268,0,19.89267207,0,0,1.916825513
16,29,113.975,22.4268,0,24.3084901,0,0,0.031671546
17,29,113.985,22.4268,0,10.92333491,0,0.747628,0.144322946
18,29,113.995,22.4268,0,16.29461458,0,0,0.907820442
19,29,114.005,22.4268,0,33.54137197,0,0,0.708726701
20,29,114.015,22.4268,1.916156031,20.38721696,0,0,1.779862233
21,29,114.025,22.4268,0,20.88316844,2.178196476,0,0.5578107
22,29,114.035,22.4268,0,28.22079695,0,0.219304066,1.504365351
23,29,114.045,22.4268,0,29.68822208,0,0,1.255398151
24,29,114.055,22.4268,0,12.88206763,0,3.66466809,0
25,29,114.065,22.4268,3.854768293,13.61210924,0,0,1.470223357
26,29,114.074,22.4268,0,25.83916499,0,0,1.071386553
27,29,114.084,22.4268,0,33.65424809,0,0,0
28,29,114.094,22.4267,0,29.05885143,0,0,0
29,29,114.104,22.4267,0,30.11544047,0,0,0
30,29,114.114,22.4267,0,37.33708746,0,0,0
31,29,114.124,22.4267,0,36.19822714,0,0,0
32,29,114.134,22.4267,0,28.19316482,0,0,0
33,29,114.144,22.4267,0,35.47604376,0,0,0
34,29,114.154,22.4267,0,36.79148918,0,0,0
35,29,114.164,22.4267,0,34.54540115,0,0,0
36,29,114.174,22.4267,0,18.98131759,0,0,0.079031678
37,29,114.184,22.4267,0,23.44409408,0,0,0
38,29,114.194,22.4266,0,24.23920244,0,0,0.879912503
39,29,114.203,22.4266,6.698726689,17.78931307,0,2.373547474,0.570025827
40,29,114.213,22.4266,0,13.19965471,8.890216165,2.638800042,0.442530496
41,29,114.223,22.4266,0,21.40990663,0,0,1.158620075
42,29,114.233,22.4266,0,26.54574345,0,0,0.754281641
43,29,114.243,22.4266,0,28.66860948,0,0,0.345653325
44,29,114.253,22.4265,0,24.01506916,0,0,0
45,29,114.263,22.4265,0,37.36759461,0,4.142190602,0
46,29,114.273,22.4265,0,38.80075453,0,0,0.154304075
47,29,114.283,22.4265,0,19.35720421,0,0,0
48,29,114.293,22.4265,0,35.33939111,0,0,0
49,29,114.303,22.4264,0,46.1878618,0,0,0
50,29,114.313,22.4264,0,26.75774683,0,0,0
51,29,114.323,22.4264,0,41.77023848,0,0,0.708660956
52,29,114.332,22.4264,0,34.80300024,0,0,0.015086475
53,29,114.342,22.4263,0,41.47612838,0,0,0
54,29,114.352,22.4263,0,54.36946086,0,0,0
55,29,114.362,22.4263,0,42.25725789,0,0,0
56,29,114.372,22.4263,0,36.45323831,0,2.617618239,0.012575713
57,29,114.382,22.4262,0,44.82098005,0,2.140006163,0.292501071
58,29,114.392,22.4262,0,38.09265827,0,1.930625811,0.78282413
59,29,114.402,22.4262,0,35.23279964,0,0,2.1336036
60,29,114.412,22.4261,0,33.49651643,0,0,2.802368547
61,29,114.422,22.4261,0,0,0,0,0
62,29,114.432,22.4261,0,0,0,0,0
63,29,114.442,22.426,0,0,0,0,0
0,30,113.816,22.4358,0,0,0,0,0
1,30,113.826,22.4358,0,0,0,0,0
2,30,113.836,22.4359,0,0,0,0,0
3,30,113.846,22.4359,0,0,0,0,0
4,30,113.856,22.4359,0,0,0,0,0
5,30,113.866,22.4359,0,0,0,0,0
6,30,113.876,22.4359,0,0,0,0,0
7,30,113.886,22.4359,0,0,0,0,0
8,30,113.896,22.4359,0,0,0,0,0
9,30,113.906,22.4359,0,0,0,0,0
10,30,113.916,22.4359,0,0,0,0,0
11,30,113.926,22.4359,0,0,0,0,0
12,30,113.935,22.4359,0,0,0,0,0
13,30,113.945,22.436,0,19.70958331,0.661124775,0,3.360554092
14,30,113.955,22.436,0,29.450244,0,0,0.031123947
15,30,113.965,22.436,0,32.09531739,0,0,0.09950684
16,30,113.975,22.436,0,20.21413099,0,0,0.896120645
17,30,113.985,22.436,0.076904376,29.32327187,0,0,0.881218734
18,30,113.995,22.436,0,15.00420472,0,0,0.240688864
19,30,114.005,22.436,0.963006402,21.04159614,0,0.573592071,1.009755093
20,30,114.015,22.436,12.0796425,13.26270447,0.580200847,8.533756486,2.598646325
21,30,114.025,22.436,3.904151088,26.12895451,2.400430495,0.18850711,1.133055052
22,30,114.035,22.436,2.899114363,21.94256769,0,0,0.682563452
23,30,114.045,22.436,0,8.782057735,5.075983281,0,2.403709712
24,30,114.055,22.436,0,9.213357096,0,0,1.966620886
25,30,114.065,22.4359,0,21.22977844,0,1.063040151,0.886773284
26,30,114.074,22.4359,0,34.14343635,0,0,0
27,30,114.084,22.4359,0,34.27109717,0,0,0.369699614
28,30,114.094,22.4359,0,28.50330596,0,0,0.744244033
29,30,114.104,22.4359,0,27.61832158,0,0,0
30,30,114.114,22.4359,0,15.72207486,0,0,0
31,30,114.124,22.4359,0,21.9761356,7.503690522,0,0
32,30,114.134,22.4359,0,32.95694695,0,0.5647172,0
33,30,114.144,22.4359,0,26.78718699,0,3.813838236,0
34,30,114.154,22.4359,0,24.27552502,0,0,0
35,30,114.164,22.4359,0,14.44608977,0,4.134429465,0
36,30,114.174,22.4358,7.442360262,26.52522466,0,3.93654367,0.714591928
37,30,114.184,22.4358,0,16.34709034,0,0.288602041,0
38,30,114.194,22.4358,0,19.06525821,0,5.592445678,0
39,30,114.203,22.4358,0,15.60578536,2.144016605,1.920332434,0
40,30,114.213,22.4358,0,3.777026852,0,0,0
41,30,114.223,22.4358,0,33.45857155,0,0,0
42,30,114.233,22.4358,0,20.97770916,0,0,0.468337603
43,30,114.243,22.4357,0,21.75331735,0,0,0
44,30,114.253,22.4357,0,29.53317737,0,0,0.309651957
45,30,114.263,22.4357,0,40.48091626,0,0,0
46,30,114.273,22.4357,0,31.88542178,0,0,0.515159023
47,30,114.283,22.4357,0,31.8630721,0,0,0.469620014
48,30,114.293,22.4356,0,16.28411524,0,0,0
49,30,114.303,22.4356,0,33.42183591,0,0,0
50,30,114.313,22.4356,0,19.24763386,0,0,0
51,30,114.323,22.4356,0,49.44095411,0,0,0.925026134
52,30,114.333,22.4355,0,48.16523798,0,0.578619811,0.181540645
53,30,114.342,22.4355,0,46.55693487,0,0,0.714125142
54,30,114.352,22.4355,0,49.92911243,0,0,0.381182672
55,30,114.362,22.4355,1.559713901,51.32283996,0,0,0
56,30,114.372,22.4354,0,0,0,0,0
57,30,114.382,22.4354,0,43.65140705,0,0,1.02627477
58,30,114.392,22.4354,0,49.60253808,0,0,0
59,30,114.402,22.4353,0,40.7738731,0,0,1.697612396
60,30,114.412,22.4353,0,41.26808655,0,0,2.381911797
61,30,114.422,22.4353,0,0,0,0,0
62,30,114.432,22.4353,0,0,0,0,0
63,30,114.442,22.4352,0,0,0,0,0
0,31,113.816,22.445,0,0,0,0,0
1,31,113.826,22.445,0,0,0,0,0
2,31,113.836,22.445,0,0,0,0,0
3,31,113.846,22.445,0,0,0,0,0
4,31,113.856,22.445,0,0,0,0,0
5,31,113.866,22.4451,0,0,0,0,0
6,31,113.876,22.4451,0,0,0,0,0
7,31,113.886,22.4451,0,0,0,0,0
8,31,113.896,22.4451,11.61446918,7.766877872,0,3.449940466,4.837462172
9,31,113.906,22.4451,0,0,0,0,0
10,31,113.916,22.4451,0,0,0,0,0
11,31,113.926,22.4451,0,0,0,0,0
12,31,113.935,22.4451,0,0,0,0,0
13,31,113.945,22.4451,0,0,0,0,0
14,31,113.955,22.4451,0,12.85202366,0,0.796252771,1.485107027
15,31,113.965,22.4451,0,27.57777126,0,0,1.097434195
16,31,113.975,22.4451,0,13.36458386,0,0,0.719683463
17,31,113.985,22.4451,0,23.27021439,0,1.078764107,1.547878341
18,31,113.995,22.4451,0,21.16128411,0,1.102650831,1.27506393
19,31,114.005,22.4451,0,18.74189596,0,2.944843185,2.692408627
20,31,114.015,22.4451,2.571265468,10.6638532,0,1.845289323,2.598008954
21,31,114.025,22.4451,0.559581919,7.109497675,0,8.964860199,1.917606436
22,31,114.035,22.4451,10.99181872,5.2050195,0,4.043832916,1.85162305
23,31,114.045,22.4451,3.381722147,13.37999974,0,0.805040469,1.414929455
24,31,114.055,22.4451,0,15.66116892,0,0,0.540101849
25,31,114.065,22.4451,0,11.97461043,0,1.842944005,0.981900549
26,31,114.074,22.4451,0,23.87702013,2.326544657,0,0.954847003
27,31,114.084,22.4451,0,29.10032848,0,2.813679092,0
28,31,114.094,22.4451,0,28.34935449,0,1.215352331,0.275264889
29,31,114.104,22.4451,0,34.02201188,0,0.953050977,0.411331962
30,31,114.114,22.4451,0,31.84705711,2.4797211,0,0
31,31,114.124,22.4451,0,30.84256841,0,2.681957357,0.193290088
32,31,114.134,22.4451,0,24.60638039,2.01392034,0.142572438,0
33,31,114.144,22.445,0,26.30280083,5.696404979,8.690708581,0
34,31,114.154,22.445,0,10.08326696,7.32118334,4.709727738,0.981576875
35,31,114.164,22.445,15.00396237,13.92349468,0,2.832996684,0
36,31,114.174,22.445,0,4.684021397,2.311852482,9.120270249,0.903954628
37,31,114.184,22.445,5.029873053,18.04661744,2.624470046,0.878437086,0.049095767
38,31,114.194,22.445,0,16.35714455,1.711154824,1.991775115,0.347727761
39,31,114.203,22.445,4.341246114,16.80021832,0,0,0
40,31,114.213,22.445,1.331681289,26.46322827,0,0.347580849,0.05996936
41,31,114.223,22.4449,0,25.91976176,0,0,0.929931028
42,31,114.233,22.4449,0,26.39794928,0,0,0
43,31,114.243,22.4449,0,34.04001634,0,0,0.582437023
44,31,114.253,22.4449,0,31.30574863,0,0,0
45,31,114.263,22.4449,0,33.53449838,0,2.46909494,0.586542116
46,31,114.273,22.4449,0,0,0,0,0
47,31,114.283,22.4448,0,21.09720193,0,0,0
48,31,114.293,22.4448,0,46.05022358,0,0,0.285077762
49,31,114.303,22.4448,0,33.46969629,0,0,0.010913365
50,31,114.313,22.4448,0,51.57194641,0,0,0.372059373
51,31,114.323,22.4447,0,36.23784932,0,0,0.375976117
52,31,114.333,22.4447,0,38.23735604,0,1.805661667,0.545391387
53,31,114.342,22.4447,0,23.41401403,0,0,0.446878997
54,31,114.352,22.4447,0,52.453717,2.433607486,0,0
55,31,114.362,22.4446,0,41.31049487,0,0,0
56,31,114.372,22.4446,0,51.77353725,0,0,1.642904507
57,31,114.382,22.4446,0,0,0,0,0
58,31,114.392,22.4445,0,49.68152173,0,0,0.606508155
59,31,114.402,22.4445,0,41.82698131,0,0,3.370757533
60,31,114.412,22.4445,6.469673526,36.92799707,0,0,2.249024916
61,31,114.422,22.4445,0,0,0,0,0
62,31,114.432,22.4444,0,0,0,0,0
63,31,114.442,22.4444,0,0,0,0,0
0,32,113.816,22.4542,0,0,0,0,0
1,32,113.826,22.4542,0,0,0,0,0
2,32,113.836,22.4542,0,0,0,0,0
3,32,113.846,22.4542,0,0,0,0,0
4,32,113.856,22.4542,0,0,0,0,0
5,32,113.866,22.4542,0,0,0,0,0
6,32,113.876,22.4542,6.507327399,8.95849604,3.476677708,0,14.74575071
7,32,113.886,22.4543,18.39049681,11.57519108,3.117055153,7.180910038,24.88817307
8,32,113.896,22.4543,6.881731256,18.05360009,0.256646488,9.219241996,5.412757282
9,32,113.906,22.4543,6.833606759,12.1475136,0,0,2.973743289
10,32,113.916,22.4543,0,0,0,0,0
11,32,113.926,22.4543,0,0,0,0,0
12,32,113.935,22.4543,0,0,0,0,0
13,32,113.945,22.4543,0,0,0,0,0
14,32,113.955,22.4543,0,24.41127284,1.001729268,7.228534124,2.226972799
15,32,113.965,22.4543,0,30.52130197,0,0,1.958172722
16,32,113.975,22.4543,8.131967892,20.08415667,0,0,2.092432685
17,32,113.985,22.4543,0,22.7178069,0,0,1.281632523
18,32,113.995,22.4543,6.314877029,0,0,0,0.636644531
19,32,114.005,22.4543,1.390873133,15.71799213,0.136494707,8.496108397,1.318873092
20,32,114.015,22.4543,3.473626573,17.01764916,0,0,2.030471591
21,32,114.025,22.4543,0,10.39703786,2.685414424,0,0.513457278
22,32,114.035,22.4543,15.38770389,9.336226541,0,0,1.013543663
23,32,114.045,22.4543,0,19.70839932,0,0.264418031,1.835087903
24,32,114.055,22.4543,0,22.78816373,1.4216418,0,0.985890722
25,32,114.065,22.4543,0,25.76049404,0,0,0
26,32,114.074,22.4543,0,32.20217137,0,8.76560714,0.718672154
27,32,114.084,22.4543,0,23.69735868,0,0.353519626,0.29018125
28,32,114.094,22.4543,0,28.29338569,0,0,0
29,32,114.104,22.4543,0,22.69283705,0,0,0
30,32,114.114,22.4543,0,43.52063501,0,0,0
31,32,114.124,22.4542,0,25.13102785,0,8.293814875,0
32,32,114.134,22.4542,0,27.73166271,1.444593019,12.36945854,0
33,32,114.144,22.4542,7.857742069,11.42018507,5.61709197,11.19513616,0
34,32,114.154,22.4542,19.74183019,12.19309554,13.49648536,7.073498181,0.37657808
35,32,114.164,22.4542,7.535498854,12.85993069,2.287514913,2.378286575,0
36,32,114.174,22.4542,0,12.44259118,0,7.15586618,1.348264946
37,32,114.184,22.4542,0,22.14909014,0,2.371818122,0.153638168
38,32,114.194,22.4542,0,30.09483862,0,1.939932551,0
39,32,114.203,22.4541,0,16.43609432,0,0,0.021270823
40,32,114.213,22.4541,0,35.02257881,0.827222779,0,0
41,32,114.223,22.4541,0,31.75268578,0,2.951977941,0.496009498
42,32,114.233,22.4541,2.571154684,29.54443953,0,2.346752299,1.139868831
43,32,114.243,22.4541,0,23.7351036,0,0,0.301817054
44,32,114.253,22.4541,0,36.66116009,0,0,0.572688848
45,32,114.263,22.454,0,28.74937487,0,0,0.56062604
46,32,114.273,22.454,0,23.86284034,0,0,0.021906109
47,32,114.283,22.454,0,0,0,0,0
48,32,114.293,22.454,0,33.34677806,0,0,0
49,32,114.303,22.454,0,47.70382001,0,0,0
50,32,114.313,22.4539,0,45.68024826,0,0,0.482203664
51,32,114.323,22.4539,0,50.71728154,0,0,0.114140811
52,32,114.333,22.4539,0,40.56240798,0,0,0.241924178
53,32,114.342,22.4539,0,28.33486259,0,0,1.079810917
54,32,114.352,22.4538,0,42.20070574,0,0,1.293724608
55,32,114.362,22.4538,0,21.860307,0,0,0.012165988
56,32,114.372,22.4538,0,34.64516585,0,0,0.716062117
57,32,114.382,22.4538,0,0,0,0,0
58,32,114.392,22.4537,0,0,0,0,0
59,32,114.402,22.4537,0,0,0,0,0
60,32,114.412,22.4537,0,0,0,0,0
61,32,114.422,22.4536,0,0,0,0,0
62,32,114.432,22.4536,0,0,0,0,0
63,32,114.442,22.4536,0,0,0,0,0
0,33,113.816,22.4634,0,0,0,0,0
1,33,113.826,22.4634,0,0,0,0,0
2,33,113.836,22.4634,0,0,0,0,0
3,33,113.846,22.4634,0,0,0,0,0
4,33,113.856,22.4634,0,0,0,0,0
5,33,113.866,22.4634,0,0,0,0,0
6,33,113.876,22.4634,17.9635572,0,2.895944707,2.979911731,24.07064177
7,33,113.886,22.4634,8.211861936,13.6137274,1.412285077,3.139280222,15.23618927
8,33,113.896,22.4634,14.57396968,2.060302766,1.214112578,0,11.75933048
9,33,113.906,22.4634,9.518197559,11.48385179,2.431609038,0,4.747646037
10,33,113.916,22.4634,2.797063144,26.82843454,0,0,3.864582213
11,33,113.926,22.4635,3.165906386,3.063796918,2.228943194,0,4.268631863
12,33,113.935,22.4635,0,0,0,0,0
13,33,113.945,22.4635,0,0,0,0,0
14,33,113.955,22.4635,0,0,0,0,0
15,33,113.965,22.4635,0,0,0,0,0
16,33,113.975,22.4635,0,13.61187735,1.397476796,0,0.453477754
17,33,113.985,22.4635,7.891288319,18.78260662,0,0,2.422507182
18,33,113.995,22.4635,10.67131098,5.620556411,0,2.700710612,1.345748221
19,33,114.005,22.4635,2.343623355,20.42099153,0,0,0.422005769
20,33,114.015,22.4635,0,25.614516,0,0,1.805715233
21,33,114.025,22.4635,0,25.47200616,0,0,0.352193682
22,33,114.035,22.4635,5.863333709,8.42855297,0,2.007644212,1.111617583
23,33,114.045,22.4635,0,18.4268186,0.126468201,3.451546716,0.689973304
24,33,114.055,22.4635,0,20.07409046,0,0,0.884042848
25,33,114.065,22.4635,0,39.55039099,0,0,0.181330604
26,33,114.074,22.4635,0,26.31478685,0,0,0.299492717
27,33,114.084,22.4634,0,35.18833496,0,0,0
28,33,114.094,22.4634,0,32.90058785,0,0,0.017336144
29,33,114.104,22.4634,0,35.59065362,0,0,0
30,33,114.114,22.4634,0,31.87202791,0,0,0
31,33,114.124,22.4634,0,24.92675415,0,0,0
32,33,114.134,22.4634,0.755444019,19.95839055,1.567773608,8.88269306,0.038975362
33,33,114.144,22.4634,1.638457157,16.01807619,14.65457767,8.436149211,0
34,33,114.154,22.4634,0.761772842,15.84931286,8.019641014,6.977003072,0
